start_node,edge_type,end_node
Q110133708,P106,Q4964182
Q110133708,P27,Q30
Q3609255,P101,Q2166096
Q3609255,P106,Q4964182
Q3609255,P27,Q172579
Q5341369,P106,Q4964182
Q5341369,P185,Q18549926
Q5341369,P27,Q215
Q5341369,P69,Q1377
Q50573315,P106,Q18930418
Q50573315,P27,Q33
Q67444448,P106,Q215548
Q67444448,P27,Q29
Q16735466,P69,Q5854915
Q16735466,P27,Q29
Q16735466,P106,Q82955
Q4647780,P69,Q459506
Q4647780,P101,Q413
Q4647780,P106,Q169470
Q7606047,P106,Q212980
Q7606047,P27,Q36
Q7606047,P69,Q80207
Q7606047,P101,Q9418
Q5343817,P69,Q13371
Q5343817,P106,Q201788
Q5343817,P27,Q30
Q59630400,P106,Q170790
Q59630400,P101,Q395
Q18633663,P27,Q33
Q18633663,P106,Q4964182
Q3018672,P106,Q4964182
Q95144593,P106,Q21550346
Q95179811,P106,Q1234713
Q95179811,P101,Q113785224
Q1733356,P27,Q183
Q1733356,P106,Q36180
Q1733356,P69,Q152087
Q11748804,P106,Q4964182
Q11748804,P27,Q36
Q11748804,P101,Q5891
Q113778399,P101,Q1381199
Q113778399,P106,Q19829980
Q113778399,P27,Q183
Q123379,P27,Q39
Q123379,P106,Q4964182
Q123379,P185,Q4723003
Q123379,P69,Q152838
Q35852527,P106,Q4964182
Q35852527,P27,Q39
Q38884232,P27,Q213
Q38884232,P106,Q21550346
Q89288188,P27,Q184
Q89288188,P106,Q4964182
Q89288188,P69,Q2418908
Q89288188,P101,Q5891
Q94880208,P106,Q4964182
Q108830918,P27,Q38
Q108830918,P106,Q4964182
Q84082236,P69,Q12075113
Q84082236,P106,Q4964182
Q84082236,P27,Q15180
Q19796,P106,Q82955
Q19796,P27,Q13426199
Q19796,P551,Q15910798
Q19796,P69,Q154804
Q20437857,P106,Q1028181
Q20437857,P27,Q28
Q63229699,P106,Q17391605
Q63229699,P69,Q5212123
Q63229699,P27,Q145
Q56000027,P106,Q3332711
Q56000027,P101,Q23498
Q18018363,P106,Q1622272
Q18018363,P27,Q183
Q46611760,P106,Q4964182
Q113726229,P106,Q4964182
Q113726229,P27,Q183
Q23777992,P27,Q45
Q23777992,P106,Q36180
Q23777992,P69,Q154804
Q20041653,P27,Q17
Q20041653,P69,Q1149176
Q20041653,P106,Q5403434
Q122957470,P106,Q4964182
Q122957470,P1066,Q859
Q112397824,P106,Q4964182
Q460349,P27,Q145
Q460349,P106,Q1930187
Q460349,P69,Q867530
Q460349,P101,Q115160626
Q1577891,P27,Q183
Q1577891,P106,Q1234713
Q1577891,P101,Q209295
Q94922432,P106,Q37226
Q5953424,P106,Q3400985
Q5953424,P101,Q115156524
Q115948581,P106,Q250867
Q115948581,P27,Q172579
Q1188700,P27,Q3746183
Q1188700,P106,Q4964182
Q62140764,P106,Q36180
Q62140764,P69,Q267322
Q62140764,P101,Q237151
Q11575848,P106,Q4964182
Q11575848,P27,Q17
Q11575848,P69,Q336264
Q94897921,P106,Q36180
Q6821229,P69,Q1095773
Q6821229,P106,Q82955
Q6821229,P27,Q115
Q111993238,P27,Q142
Q111993238,P106,Q250867
Q112522676,P106,Q4220892
Q112522676,P101,Q11424
Q112522676,P27,Q28
Q16707599,P69,Q1458695
Q16707599,P101,Q6497044
Q16707599,P106,Q13570226
Q23042894,P106,Q1930187
Q113774727,P106,Q170790
Q113774727,P27,Q183
Q55122937,P27,Q183
Q55122937,P106,Q4964182
Q63123374,P106,Q4964182
Q63123374,P27,Q36
Q55675252,P106,Q4964182
Q106589874,P106,Q1622272
Q106589874,P101,Q5891
Q1457282,P27,Q183
Q1457282,P106,Q4964182
Q112545890,P106,Q4964182
Q112545890,P101,Q1791813
Q112493318,P106,Q121594
Q112493318,P101,Q5891
Q106774680,P31,Q5633421
Q106774680,P101,Q5891
Q106774680,P921,Q5891
Q106774680,P136,Q12042160
Q106774680,P123,Q10387830
Q106774680,P291,Q168376
Q106774680,P495,Q155
Q106774680,P407,Q5146
Q106774680,P6216,Q50423863
Q106774680,P275,Q6936496
Q76009893,P101,Q309
Q76009893,P106,Q121594
Q76009893,P69,Q432637
Q428694,P27,Q34
Q428694,P106,Q4964182
Q428694,P135,Q11542004
Q428694,P802,Q332288
Q428694,P69,Q209842
Q913046,P27,Q30
Q913046,P106,Q4964182
Q329906,P69,Q16955
Q329906,P27,Q29520
Q329906,P106,Q4964182
Q329906,P101,Q5891
Q3760677,P27,Q31
Q3760677,P106,Q4964182
Q98524211,P106,Q24265174
Q98524211,P101,Q204100
Q98524211,P1066,Q3849203
Q98524211,P27,Q38
Q537866,P69,Q174158
Q537866,P27,Q801
Q537866,P106,Q11774202
Q537866,P185,Q7680754
Q112613607,P106,Q333634
Q112613607,P27,Q38
Q112613607,P551,Q6716
Q91421306,P106,Q644687
Q91421306,P27,Q33946
Q5537844,P106,Q4964182
Q5537844,P27,Q145
Q2012760,P106,Q4964182
Q2012760,P27,Q29999
Q6808735,P27,Q30
Q6808735,P69,Q1466001
Q6808735,P106,Q16323111
Q1447538,P27,Q183
Q1447538,P135,Q7066
Q1447538,P106,Q4964182
Q66428184,P106,Q4964182
Q54839900,P27,Q16
Q54839900,P106,Q3332711
Q88659525,P106,Q644687
Q109299231,P106,Q36180
Q109299231,P27,Q262
Q109299231,P69,Q1190852
Q109299231,P101,Q9603
Q20480304,P106,Q1234713
Q20480304,P69,Q1115639
Q20480304,P27,Q28
Q1229024,P135,Q179541
Q1229024,P1066,Q43216
Q1229024,P106,Q4964182
Q1229024,P2348,Q428995
Q11613813,P69,Q336264
Q11613813,P106,Q4964182
Q11613813,P27,Q17
Q927369,P27,Q30
Q927369,P106,Q4964182
Q41771894,P106,Q4964182
Q41771894,P27,Q142
Q41771894,P69,Q83259
Q41771894,P185,Q50087280
Q4685226,P27,Q218
Q4685226,P106,Q18930007
Q105715287,P106,Q674426
Q105715287,P27,Q38
Q105715287,P101,Q38166
Q120263291,P106,Q40348
Q120263291,P27,Q34266
Q8021486,P106,Q4964182
Q8021486,P27,Q258
Q113810426,P106,Q4964182
Q4674439,P106,Q3658608
Q4674439,P69,Q1377
Q4674439,P27,Q83286
Q4674439,P101,Q11629
Q27323115,P106,Q6051619
Q27323115,P27,Q183
Q45829409,P106,Q1607826
Q45829409,P69,Q579321
Q45829409,P27,Q16
Q5544222,P27,Q233
Q5544222,P106,Q4964182
Q27917962,P27,Q17
Q27917962,P69,Q170027
Q27917962,P106,Q4964182
Q524840,P27,Q142
Q524840,P106,Q82955
Q113832379,P106,Q1622272
Q11618050,P106,Q4964182
Q112528445,P106,Q49757
Q112528445,P101,Q238499
Q64995152,P106,Q4964182
Q81830042,P106,Q4964182
Q16043597,P27,Q30
Q16043597,P106,Q36180
Q660486,P106,Q36180
Q660486,P27,Q1246
Q660486,P69,Q1630703
Q5542550,P106,Q4964182
Q5542550,P27,Q408
Q2483373,P106,Q1234713
Q2483373,P27,Q30
Q2483373,P69,Q168756
Q19513750,P106,Q201788
Q19513750,P27,Q183
Q19513750,P101,Q50675
Q120689751,P106,Q4964182
Q120689751,P185,Q120689510
Q116897774,P27,Q884
Q116897774,P106,Q16389557
Q116897774,P69,Q39913
Q1135613,P69,Q273593
Q1135613,P27,Q142
Q1135613,P106,Q644687
Q1135613,P1066,Q212499
Q1135613,P135,Q751880
Q1135613,P800,Q45715190
Q21705406,P106,Q1622272
Q21705406,P27,Q30
Q21705406,P69,Q734774
Q21705406,P101,Q82049
Q38505068,P106,Q36180
Q38505068,P101,Q3182860
Q38505068,P27,Q33946
Q8007959,P69,Q201492
Q8007959,P106,Q40348
Q8007959,P27,Q16
Q10861101,P106,Q333634
Q10861101,P551,Q220
Q10861101,P27,Q204920
Q11867413,P27,Q33
Q11867413,P106,Q4964182
Q93269261,P106,Q4964182
Q104440743,P106,Q12406482
Q93236918,P106,Q4964182
Q1701524,P27,Q145
Q1701524,P69,Q805285
Q1701524,P106,Q4964182
Q1701524,P101,Q5891
Q5927760,P69,Q219694
Q5927760,P27,Q29
Q5927760,P106,Q250867
Q5927760,P101,Q194294
Q112492710,P106,Q4964182
Q112492710,P101,Q269323
Q109493148,P106,Q42973
Q109493148,P101,Q12271
Q55103994,P106,Q4964182
Q55103994,P69,Q27621
Q55103994,P101,Q5891
Q123127486,P106,Q40348
Q6118864,P106,Q4964182
Q6118864,P27,Q29999
Q16148456,P27,Q30
Q16148456,P69,Q131252
Q16148456,P106,Q4964182
Q113795015,P106,Q1231865
Q113795015,P27,Q183
Q113739032,P106,Q26973007
Q1173486,P106,Q4964182
Q1173486,P101,Q5891
Q1173486,P737,Q859
Q110964890,P106,Q4964182
Q110964890,P27,Q16
Q112448269,P106,Q4964182
Q112448269,P101,Q3621186
Q1685430,P27,Q142
Q1685430,P106,Q4964182
Q62831,P27,Q20135
Q62831,P135,Q7066
Q62831,P106,Q6337803
Q62831,P101,Q5891
Q113810701,P106,Q4964182
Q1603519,P27,Q183
Q1603519,P106,Q4964182
Q31814,P27,Q142
Q31814,P106,Q4964182
Q31814,P800,Q643993
Q61111078,P106,Q3658608
Q110880009,P27,Q215
Q110880009,P106,Q4964182
Q96180447,P27,Q252
Q96180447,P106,Q49757
Q96180447,P69,Q3181122
Q58439234,P106,Q4964182
Q58439234,P101,Q495527
Q2934999,P106,Q1281618
Q2934999,P27,Q142
Q2934999,P69,Q273593
Q2934999,P1066,Q461464
Q12748181,P106,Q4263842
Q12748181,P101,Q35986
Q95252950,P106,Q4964182
Q58815673,P69,Q4400868
Q58815673,P106,Q1225716
Q58815673,P101,Q44703
Q79619884,P106,Q4964182
Q79619884,P27,Q183
Q79619884,P101,Q5891
Q4798247,P69,Q734764
Q4798247,P27,Q408
Q4798247,P106,Q16323111
Q113842300,P101,Q1381199
Q113842300,P106,Q1622272
Q113842300,P27,Q183
Q12360406,P106,Q3658608
Q112487901,P106,Q1350157
Q112487901,P101,Q638
Q2343345,P27,Q183
Q2343345,P106,Q1743122
Q2343345,P101,Q34178
Q221657,P106,Q11063
Q221657,P27,Q12544
Q221657,P1066,Q12880655
Q221657,P802,Q243787
Q221657,P185,Q243787
Q28421827,P106,Q4964182
Q55123192,P106,Q4964182
Q20054094,P69,Q49116
Q20054094,P106,Q4964182
Q3619255,P106,Q4964182
Q3619255,P1066,Q15138232
Q63630,P27,Q183
Q63630,P106,Q36180
Q63630,P101,Q5891
Q63630,P69,Q168426
Q2362764,P27,Q49683
Q2362764,P106,Q2374149
Q2362764,P101,Q484591
Q2362764,P69,Q658192
Q2362764,P551,Q36
Q112508274,P106,Q201788
Q112508274,P101,Q908604
Q1106137,P27,Q171150
Q1106137,P101,Q8162
Q1106137,P106,Q14467526
Q1533129,P27,Q40
Q1533129,P106,Q4964182
Q1533129,P69,Q689400
Q115866947,P106,Q212980
Q115866947,P101,Q9418
Q112441903,P106,Q4964182
Q1384470,P27,Q183
Q1384470,P106,Q4964182
Q65304259,P106,Q4964182
Q65304259,P27,Q215
Q3976988,P27,Q142
Q3976988,P106,Q36180
Q22668630,P106,Q2374149
Q12281192,P27,Q219
Q12281192,P106,Q4964182
Q12281192,P69,Q841581
Q112564570,P106,Q250867
Q112564570,P101,Q50675
Q95654053,P106,Q1234713
Q60596724,P106,Q4964182
Q60596724,P27,Q414
Q6539067,P106,Q82955
Q6539067,P101,Q166542
Q6539067,P69,Q4578297
Q6539067,P27,Q148
Q5660526,P27,Q29
Q5660526,P106,Q98833890
Q28092410,P69,Q167733
Q28092410,P106,Q3400985
Q28092410,P27,Q30
Q28092410,P101,Q5891
Q105546490,P106,Q4964182
Q963920,P27,Q30
Q963920,P800,Q7752955
Q963920,P106,Q1238570
Q963920,P69,Q49210
Q963920,P101,Q1662673
Q963920,P135,Q1973996
Q963920,P551,Q1408
Q19849372,P69,Q16952
Q19849372,P106,Q5403434
Q58415037,P106,Q4964182
Q18238092,P27,Q34
Q18238092,P106,Q4964182
Q116045353,P106,Q4964182
Q116045353,P27,Q183
Q65026088,P27,Q298
Q65026088,P106,Q26973007
Q65026088,P69,Q6825306
Q120594015,P101,Q179661
Q112404749,P106,Q1925963
Q111842988,P27,Q38
Q111842988,P106,Q201788
Q13102019,P106,Q3658608
Q13102019,P27,Q142
Q3416146,P27,Q1028
Q3416146,P106,Q12406482
Q1310668,P27,Q38
Q1310668,P106,Q4964182
Q1310668,P69,Q229022
Q1310668,P101,Q495527
Q4131970,P69,Q3064305
Q4131970,P106,Q4964182
Q4131970,P27,Q15180
Q4131970,P1066,Q259731
Q4131970,P737,Q259731
Q4131970,P101,Q5891
Q109937629,P27,Q29
Q109937629,P106,Q4964182
Q3125594,P27,Q142
Q3125594,P106,Q4964182
Q3125594,P69,Q273605
Q9012164,P106,Q36180
Q9012164,P27,Q29
Q9012164,P800,Q5936503
Q5983856,P27,Q29
Q5983856,P106,Q36180
Q5983856,P69,Q1229996
Q5983856,P101,Q5891
Q63653407,P106,Q4964182
Q63653407,P27,Q148
Q63653407,P69,Q614203
Q1879022,P27,Q96
Q1879022,P106,Q4964182
Q1879022,P69,Q222738
Q505362,P106,Q169470
Q505362,P27,Q38
Q505362,P185,Q6789709
Q505362,P69,Q60650497
Q4854071,P27,Q30
Q4854071,P106,Q4964182
Q4854071,P69,Q81162
Q4854071,P101,Q5891
Q123198257,P27,Q419
Q123198257,P106,Q81096
Q123198257,P69,Q3551806
Q93248317,P106,Q774306
Q93248317,P27,Q30
Q108352632,P106,Q201788
Q108352632,P69,Q193727
Q108352632,P101,Q131110
Q6660968,P106,Q4964182
Q6660968,P27,Q684030
Q15452370,P69,Q152838
Q15452370,P106,Q4964182
Q15452370,P101,Q11190
Q15452370,P27,Q131964
Q1682320,P27,Q183
Q1682320,P106,Q4964182
Q1682320,P69,Q3064305
Q16292634,P27,Q38
Q16292634,P106,Q185351
Q16292634,P101,Q7748
Q118583165,P27,Q38
Q118583165,P106,Q18930007
Q88661767,P106,Q3658608
Q88661767,P27,Q183
Q9047,P737,Q859
Q9047,P135,Q483024
Q9047,P106,Q170790
Q9047,P101,Q7754
Q9047,P69,Q880228
Q9047,P802,Q122392
Q9047,P800,Q3030194
Q9047,P27,Q156199
Q9047,P185,Q309818
Q9047,P1066,Q67323
Q182874,P106,Q36180
Q182874,P27,Q8733
Q182874,P800,Q8265
Q3172938,P106,Q4964182
Q3172938,P27,Q31
Q3172938,P69,Q644789
Q2657157,P27,Q1747689
Q2657157,P106,Q4964182
Q2657157,P2348,Q17167
Q2657157,P135,Q179541
Q91228951,P69,Q219615
Q91228951,P27,Q29
Q91228951,P101,Q3281534
Q91228951,P106,Q201788
Q93243675,P101,Q5891
Q93243675,P106,Q4964182
Q15436307,P27,Q183
Q15436307,P106,Q3658608
Q121930888,P106,Q1238570
Q121930888,P101,Q36442
Q9370325,P106,Q1930187
Q95168282,P106,Q4964182
Q95168282,P101,Q34187
Q11719800,P69,Q315658
Q11719800,P106,Q4964182
Q11719800,P27,Q36
Q15459647,P69,Q174570
Q15459647,P106,Q4964182
Q15459647,P27,Q43
Q113746727,P106,Q4964182
Q112505596,P106,Q1234713
Q112505596,P101,Q34178
Q53505283,P106,Q19507792
Q21634521,P27,Q142
Q21634521,P106,Q4964182
Q4145897,P106,Q49757
Q4145897,P27,Q34266
Q4145897,P69,Q841804
Q4145897,P101,Q482
Q47240599,P27,Q172579
Q47240599,P106,Q4964182
Q120594875,P106,Q4964182
Q120594875,P101,Q5891
Q6832223,P69,Q49088
Q6832223,P106,Q4964182
Q6832223,P27,Q801
Q114291438,P27,Q29999
Q114291438,P106,Q4964182
Q19665662,P69,Q999763
Q19665662,P27,Q408
Q19665662,P106,Q4964182
Q19665662,P551,Q408
Q42425208,P106,Q121594
Q42425208,P69,Q35794
Q42425208,P101,Q7867
Q3021833,P106,Q1930187
Q3021833,P27,Q142
Q3021833,P69,Q30258017
Q3021833,P101,Q9268
Q18644663,P106,Q1234713
Q18644663,P27,Q153136
Q1686242,P106,Q16389557
Q1686242,P27,Q183
Q57422555,P106,Q4964182
Q95331977,P106,Q4964182
Q1238827,P106,Q4964182
Q6029246,P106,Q3387717
Q6029246,P69,Q274486
Q6029246,P27,Q17
Q6029246,P101,Q11635
Q2628355,P69,Q273626
Q2628355,P106,Q4964182
Q2628355,P27,Q142
Q2628355,P101,Q5891
Q92799836,P101,Q1404532
Q92799836,P106,Q2248623
Q92799836,P69,Q640694
Q92799836,P800,Q92800537
Q58233465,P106,Q36180
Q58233465,P27,Q38
Q58233465,P551,Q490
Q2978192,P27,Q142
Q2978192,P106,Q4964182
Q26997517,P69,Q13371
Q26997517,P106,Q4964182
Q26997517,P27,Q30
Q26997517,P737,Q84423
Q26997517,P800,Q114401049
Q7967604,P106,Q4964182
Q7967604,P69,Q8047472
Q17329076,P27,Q38
Q17329076,P106,Q4964182
Q101016165,P31,Q2467461
Q101016165,P17,Q30
Q101016165,P159,Q16565
Q101016165,P361,Q1783178
Q101016165,P131,Q16565
Q101016165,P749,Q100676781
Q101016165,P5008,Q100153988
Q101016165,P101,Q5891
Q1897150,P27,Q142
Q1897150,P106,Q4964182
Q1897150,P69,Q3551497
Q1897150,P185,Q55619901
Q112530477,P106,Q1622272
Q112530477,P101,Q194294
Q2566337,P27,Q183
Q2566337,P106,Q1622272
Q28722490,P106,Q10272925
Q28722490,P69,Q1263535
Q896449,P69,Q153978
Q896449,P106,Q14467526
Q896449,P27,Q12548
Q112565322,P106,Q37226
Q112565322,P101,Q1321
Q10336667,P27,Q155
Q10336667,P106,Q12406482
Q93236973,P106,Q185351
Q113814154,P106,Q4964182
Q569551,P27,Q183
Q569551,P106,Q1234713
Q569551,P101,Q1081988
Q113823619,P106,Q1622272
Q113810888,P106,Q19829980
Q119485957,P27,Q668
Q119485957,P106,Q16323111
Q334323,P106,Q49757
Q334323,P802,Q1275360
Q334323,P27,Q319460
Q4059219,P31,Q3918
Q4059219,P17,Q205662
Q4059219,P669,Q60987621
Q4059219,P131,Q215646
Q4059219,P101,Q5340141
Q4059219,P1366,Q11434269
Q4059219,P2388,Q3012043
Q4059219,P138,Q60987621
Q4059219,P3032,Q1760591
Q8003410,P101,Q194294
Q8003410,P69,Q13371
Q8003410,P106,Q211346
Q8003410,P27,Q30
Q4138405,P27,Q34266
Q4138405,P69,Q841804
Q4138405,P106,Q36180
Q4138405,P101,Q156035
Q113827154,P106,Q3658608
Q95156186,P106,Q39631
Q95156186,P101,Q5891
Q112545191,P106,Q4964182
Q112545191,P101,Q5891
Q740181,P106,Q333634
Q740181,P27,Q131964
Q63992261,P27,Q145
Q63992261,P69,Q1414861
Q63992261,P106,Q1238570
Q63992261,P101,Q218600
Q106435775,P27,Q29
Q106435775,P101,Q418
Q106435775,P106,Q40348
Q106435775,P69,Q539881
Q5669180,P106,Q24265174
Q5669180,P27,Q145
Q108912347,P106,Q4964182
Q108912347,P27,Q30
Q11960820,P27,Q20
Q11960820,P106,Q4964182
Q12771701,P106,Q4964182
Q6587384,P27,Q801
Q6587384,P106,Q4964182
Q3712296,P27,Q159
Q3712296,P106,Q17344952
Q3712296,P69,Q27621
Q3812977,P69,Q201492
Q3812977,P27,Q30
Q3812977,P106,Q212980
Q3812977,P551,Q753857
Q3812977,P101,Q131774
Q9015213,P27,Q736
Q9015213,P106,Q49757
Q9015213,P101,Q5891
Q113809593,P106,Q4964182
Q113809593,P27,Q38
Q871276,P27,Q414
Q871276,P106,Q193391
Q4832740,P106,Q4964182
Q4832740,P27,Q30
Q4832740,P69,Q7896088
Q7358790,P69,Q432637
Q7358790,P27,Q30
Q7358790,P106,Q4964182
Q511624,P27,Q29999
Q511624,P106,Q14467526
Q511624,P69,Q214341
Q511624,P101,Q2313227
Q113779323,P106,Q4964182
Q113779323,P27,Q183
Q123382,P27,Q39
Q123382,P106,Q4964182
Q123382,P737,Q496850
Q123382,P135,Q50685643
Q123382,P802,Q123413
Q123382,P800,Q10387682
Q123382,P101,Q168796
Q94924005,P106,Q4964182
Q102115282,P69,Q1613719
Q102115282,P185,Q102115278
Q102115282,P106,Q3658608
Q102115282,P101,Q395
Q12043259,P106,Q1231865
Q12043259,P101,Q1367940
Q95376671,P27,Q33946
Q95376671,P106,Q4964182
Q7660289,P106,Q4964182
Q7660289,P69,Q126726
Q7660289,P27,Q843
Q313535,P27,Q219
Q313535,P106,Q82955
Q313535,P69,Q55044
Q4359678,P27,Q159
Q4359678,P69,Q2177054
Q4359678,P106,Q33999
Q12223116,P69,Q29513577
Q12223116,P106,Q333634
Q12223116,P800,Q116821076
Q12223116,P27,Q124943
Q67941643,P106,Q1622272
Q67941643,P101,Q5891
Q113802665,P106,Q1234713
Q113802665,P27,Q183
Q3056246,P27,Q1019
Q3056246,P106,Q4964182
Q3056246,P69,Q13344
Q6828406,P106,Q4964182
Q6828406,P101,Q2665156
Q17217462,P106,Q4964182
Q17217462,P27,Q17
Q2345505,P31,Q15632617
Q2345505,P1441,Q212807
Q2345505,P140,Q1841
Q2345505,P21,Q6581097
Q2345505,P735,Q18760887
Q2345505,P106,Q4964182
Q27533258,P106,Q4964182
Q27533258,P27,Q38
Q27533258,P185,Q55628757
Q7331691,P69,Q49213
Q7331691,P106,Q4964182
Q7331691,P27,Q30
Q4062863,P27,Q34266
Q4062863,P69,Q4304155
Q4062863,P106,Q201788
Q4062863,P101,Q309
Q95152314,P106,Q26700841
Q28194917,P106,Q4964182
Q28194917,P27,Q29
Q28194917,P69,Q219615
Q18523879,P27,Q183
Q18523879,P106,Q1234713
Q109876875,P106,Q201788
Q109876875,P27,Q172579
Q6775460,P106,Q4964182
Q6220710,P69,Q192088
Q6220710,P106,Q4964182
Q95106903,P27,Q33946
Q95106903,P106,Q42973
Q9265175,P27,Q36
Q9265175,P69,Q9379430
Q9265175,P106,Q4964182
Q2696474,P106,Q4964182
Q2696474,P2348,Q2277
Q21209112,P106,Q4964182
Q55909610,P106,Q1622272
Q110423591,P106,Q4964182
Q110423591,P27,Q30
Q2891219,P106,Q4964182
Q2891219,P27,Q30
Q2891219,P69,Q842909
Q107291579,P106,Q4964182
Q107291579,P135,Q48235
Q107291579,P802,Q248624
Q122583346,P106,Q1622272
Q122583346,P101,Q1344240
Q84489742,P106,Q40348
Q108317515,P27,Q38
Q108317515,P106,Q5403434
Q95250947,P106,Q1308620
Q108870373,P27,Q38
Q108870373,P106,Q201788
Q108870373,P101,Q309
Q33188341,P106,Q3024627
Q33188341,P27,Q29
Q112500638,P106,Q4964182
Q112500638,P101,Q11030
Q1346410,P27,Q30
Q1346410,P69,Q13371
Q1346410,P106,Q170790
Q1346410,P185,Q557556
Q1346410,P101,Q8078
Q290471,P106,Q4964182
Q290471,P2348,Q2277
Q290471,P101,Q5891
Q60529055,P106,Q4964182
Q60529055,P101,Q5891
Q57733849,P106,Q4964182
Q57733849,P69,Q7842
Q112487563,P106,Q121594
Q112487563,P101,Q50675
Q95279598,P106,Q4964182
Q17628562,P106,Q4964182
Q17628562,P27,Q142
Q95238346,P106,Q4964182
Q95238346,P101,Q5891
Q16199936,P27,Q30
Q16199936,P69,Q49088
Q16199936,P106,Q4964182
Q16199936,P101,Q5891
Q112508305,P106,Q4964182
Q112508305,P101,Q7748
Q112510998,P106,Q212980
Q112510998,P101,Q9418
Q94172306,P106,Q4964182
Q1423663,P106,Q11063
Q1423663,P101,Q5891
Q1423663,P1066,Q2724299
Q1423663,P27,Q668
Q651899,P27,Q172579
Q651899,P106,Q4964182
Q7299831,P106,Q4964182
Q7299831,P27,Q750
Q99512275,P106,Q16323111
Q113298357,P27,Q39
Q113298357,P106,Q483501
Q676455,P27,Q298
Q676455,P106,Q193391
Q676455,P69,Q5919042
Q676455,P135,Q7310
Q676455,P101,Q1187327
Q4071272,P27,Q15180
Q4071272,P106,Q33999
Q112987796,P106,Q4964182
Q1961302,P106,Q4964182
Q1961302,P27,Q15180
Q112504560,P106,Q21550346
Q112504560,P101,Q1415049
Q112165554,P106,Q26973007
Q112165554,P101,Q27654
Q4226400,P27,Q159
Q4226400,P69,Q27621
Q4226400,P106,Q1622272
Q4226400,P101,Q5891
Q120614396,P106,Q2462658
Q120614396,P101,Q179012
Q102260628,P106,Q170790
Q102260628,P101,Q34178
Q95153038,P551,Q682361
Q95153038,P101,Q50675
Q5698950,P27,Q30
Q5698950,P106,Q4964182
Q5698950,P69,Q49204
Q18230,P27,Q183
Q18230,P106,Q1028181
Q18230,P101,Q11629
Q2592069,P27,Q183
Q2592069,P106,Q185351
Q2592069,P69,Q54096
Q2592069,P101,Q11206
Q12189829,P106,Q4964182
Q12189829,P27,Q146885
Q12189829,P69,Q1351317
Q12189829,P135,Q7264
Q1334901,P27,Q38
Q1334901,P106,Q4964182
Q1334901,P69,Q219317
Q1334901,P101,Q2166096
Q112534735,P106,Q1234713
Q112534735,P101,Q34178
Q12454721,P27,Q668
Q12454721,P106,Q15995642
Q65659903,P106,Q644687
Q65659903,P27,Q215
Q3362577,P106,Q4964182
Q3362577,P69,Q645663
Q3362577,P27,Q30
Q57921014,P106,Q3400985
Q57921014,P69,Q15575
Q22893715,P27,Q183
Q22893715,P106,Q15255771
Q22893715,P69,Q151510
Q22893715,P101,Q201486
Q11908666,P106,Q4964182
Q710943,P106,Q170790
Q710943,P27,Q30
Q710943,P69,Q49088
Q710943,P185,Q548140
Q88331325,P106,Q1622272
Q88331325,P101,Q1427574
Q88331325,P27,Q145
Q69974588,P106,Q4964182
Q5860458,P106,Q4964182
Q59709518,P106,Q1607826
Q59709518,P101,Q34178
Q95448017,P106,Q39631
Q12310268,P27,Q35
Q12310268,P69,Q186285
Q12310268,P106,Q4964182
Q93252378,P27,Q172579
Q93252378,P106,Q4964182
Q108689643,P27,Q38
Q108689643,P106,Q4964182
Q61652,P27,Q27306
Q61652,P106,Q185351
Q61652,P69,Q20266330
Q61652,P101,Q4932206
Q93237689,P106,Q4964182
Q93237689,P27,Q38
Q352515,P27,Q29
Q352515,P106,Q185351
Q935051,P106,Q169470
Q935051,P27,Q183
Q935051,P69,Q49167
Q935051,P551,Q1190137
Q935051,P800,Q103482972
Q935051,P101,Q413
Q6277643,P27,Q414
Q6277643,P106,Q82955
Q117408708,P106,Q974144
Q117408708,P69,Q34433
Q16331091,P106,Q42973
Q16331091,P27,Q41
Q112374204,P106,Q4964182
Q113804973,P106,Q4964182
Q113804973,P27,Q403
Q2978098,P27,Q142
Q2978098,P106,Q4964182
Q3274694,P106,Q14467526
Q3274694,P27,Q8733
Q88463656,P27,Q38
Q88463656,P106,Q5403434
Q45125,P27,Q17
Q45125,P106,Q36180
Q45125,P69,Q39311438
Q45125,P1066,Q5965200
Q45125,P800,Q4750074
Q45125,P135,Q1068751
Q16266678,P27,Q16
Q16266678,P106,Q4964182
Q47493669,P27,Q29
Q47493669,P106,Q4964182
Q47493669,P69,Q1236345
Q18763719,P106,Q16267607
Q18763719,P27,Q756617
Q18763719,P69,Q186285
Q112534282,P106,Q4964182
Q112534282,P101,Q5891
Q437332,P135,Q485459
Q437332,P106,Q4964182
Q437332,P1066,Q317947
Q437332,P802,Q5816906
Q437332,P2348,Q428995
Q926941,P69,Q35794
Q926941,P106,Q36180
Q926941,P27,Q30
Q926941,P101,Q5891
Q74467968,P106,Q188094
Q74467968,P69,Q34433
Q74467968,P101,Q8134
Q12049668,P27,Q213
Q12049668,P106,Q4964182
Q12049668,P69,Q475007
Q578243,P27,Q142
Q578243,P106,Q1622272
Q578243,P69,Q999763
Q578243,P101,Q327469
Q6712881,P106,Q36180
Q6712881,P101,Q131505
Q112352623,P106,Q36180
Q112352623,P101,Q5891
Q122818360,P106,Q36180
Q122818360,P27,Q971
Q122818360,P69,Q1479987
Q104890632,P106,Q4964182
Q104890632,P27,Q36
Q104890632,P101,Q854807
Q238840,P27,Q30
Q238840,P69,Q1143289
